"area"	"name"	"title"	"intent"	"description"	"related_areas"	"jurisdictions"	"procedures"	"phases"	"client_sides"	"deliverables"	"triggers"	"exclusions"	"required_inputs"	"alternatives"	"official_sources"	"legal_cutoff"	"review_status"	"risk_level"	"path"
"Penal"	"interpelacao-judicial-pedido-explicacoes"	"Interpelação Judicial / Pedido de Explicações (CP art. 144)"	"judicial pedido explicacoes"	"Use ao elaborar, redigir, estruturar ou revisar a INTERPELAÇÃO JUDICIAL ou NOTIFICAÇÃO PARA PEDIDO DE EXPLICAÇÕES EM JUÍZO (art. 144 do CP) — providência PREPARATÓRIA e FACULTATIVA dos crimes contra a honra, para esclarecer referências, alusões ou frases equívocas antes de decidir pela queixa-crime. Aciona com: interpelação judicial, pedido de explicações, explicações em juízo, notificação para explicações, art. 144 CP, referências dúbias, alusões equívocas, frases ambíguas, sentido ofensivo, calúnia, difamação, injúria, esclarecer a ofensa antes da queixa, notificação do ofensor, o juiz não julga o mérito, providência preparatória, não interrompe a decadência, prazo de 6 meses corre normalmente. Aciona quando o cliente (ofendido) recebeu manifestação de sentido ofensivo incerto e quer intimar o autor a explicar-se antes de processar, em provas de OAB, concursos, prática forense. Não confundir com a queixa-crime em si nem com a representação. Use mesmo sem nomeação explícita quando o contexto revelar dúvida sobre o caráter ofensivo de uma manifestação em crime contra a honra."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/interpelacao-judicial-pedido-explicacoes/SKILL.md"
"Penal"	"investigacao-defensiva-corporativa"	"Investigação Defensiva Corporativa (internal investigation)"	"defensiva corporativa"	"Use ao conduzir investigação defensiva no ambiente corporativo (internal investigation) — apuração interna presidida por advogado numa empresa diante de suspeita de crime ou irregularidade (Provimento 188/2018 do CFOAB aplicado à pessoa jurídica): delimitação de escopo, coleta lícita de provas (documentos, e-mails corporativos, entrevistas de colaboradores com advertência de direitos), preservação de cadeia de custódia e do sigilo/LGPD, produção do relatório de investigação e do parecer, interface com o compliance e a decisão estratégica sobre autodenúncia/colaboração, sob a proteção do sigilo cliente-advogado (work product). Aciona com: investigação interna, internal investigation, apuração interna, investigação corporativa, denúncia no canal de ética, whistleblower, suspeita de desvio na empresa, fraude corporativa, coleta de e-mails corporativos, entrevista de colaborador, upjohn warning, advertência de direitos, relatório de investigação interna, compliance e crime, programa de integridade, autodenúncia da empresa, colaboração da pessoa jurídica, acordo de leniência, work product, sigilo cliente-advogado, Provimento 188/2018, LGPD na investigação, cadeia de custódia corporativa, investigação defensiva da empresa."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/investigacao-defensiva-corporativa/SKILL.md"
"Penal"	"juri-mapa-completo"	"Júri — Mapa Completo (da denúncia à execução)"	"mapa completo"	"Use ao navegar o rito COMPLETO do Tribunal do Júri (da denúncia à execução) e ao atuar nas fases que as skills específicas não cobrem — DESAFORAMENTO (arts. 427-428 CPP), pedido de julgamento imediato (art. 428, §2º), preparação do plenário (rol do art. 422, lista/relação de jurados, impedimento e suspeição de jurado, as 3 recusas peremptórias do art. 468, estouro de urna), ordem da sessão (arts. 472-497), apartes, algemas (SV 11), leitura/exibição vedada (arts. 478-479) e APELAÇÃO do veredicto (art. 593, III, a-d). Aciona com: mapa do júri, rito do júri, linha do tempo do júri, desaforamento, art. 427, art. 428, excesso de serviço, imparcialidade do júri, segurança pessoal do acusado, lista de jurados, relação de jurados, sorteio de jurados, recusa peremptória, recusas imotivadas, art. 468, estouro de urna, separação de julgamentos, art. 469, impedimento de jurado, suspeição de jurado, arts. 448-449, rol de testemunhas de plenário, art. 422, cláusula de imprescindibilidade, art. 461, sessão de julgamento, apartes, algemas no plenário, Súmula Vinculante 11, art. 478, art. 479, apelação do júri, art. 593 III, alíneas a b c d, decisão manifestamente contrária à prova dos autos, novo júri, soberania dos veredictos, homicídio, feminicídio, crimes dolosos contra a vida."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/juri-mapa-completo/SKILL.md"
"Penal"	"juri-plenario-debates"	"Júri em Plenário — Preparação dos Debates pela Defesa"	"plenario debates"	"Use ao preparar, estruturar ou roteirizar a atuação da DEFESA em PLENÁRIO na 2ª fase do Tribunal do Júri (judicium causae) — construção da tese de defesa (negativa de autoria, legítima defesa, desclassificação, clemência/absolvição), roteiro de debates, técnica de oralidade e manejo de provas em plenário. Aciona com: plenário do júri, debates, tese de defesa, plenitude de defesa, debate oral, sustentação no júri, art. 477 CPP (tempo dos debates), art. 476 CPP (ordem da palavra), art. 478 CPP (vedações de leitura), art. 479 CPP (juntada de documentos — 3 dias), réplica e tréplica, sessão de julgamento, Conselho de Sentença, jurados, soberania dos veredictos. Aciona também quando o cenário descreve réu pronunciado submetido a júri popular, designação de sessão de julgamento, ou preparação para sustentação oral perante o Conselho de Sentença, em provas de OAB, concursos e prática forense. Use mesmo sem nomeação explícita quando o contexto revelar julgamento pelo júri em plenário."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/juri-plenario-debates/SKILL.md"
"Penal"	"juri-pronuncia-defesa"	"Júri — Alegações Finais da Defesa (1ª Fase / Fase de Pronúncia)"	"pronuncia defesa"	"Use ao elaborar, redigir, estruturar ou revisar as ALEGAÇÕES FINAIS DA DEFESA na 1ª fase do Tribunal do Júri (memoriais da fase de pronúncia) — peça que, encerrada a instrução preliminar, busca IMPRONÚNCIA, ABSOLVIÇÃO SUMÁRIA ou DESCLASSIFICAÇÃO, e sustenta teses contra a pronúncia. Aciona com: júri 1ª fase, judicium accusationis, sumário da culpa, fase de pronúncia, alegações finais do júri, memoriais da pronúncia, impronúncia, absolvição sumária, desclassificação, despronúncia, contra a pronúncia, excesso de linguagem, in dubio pro societate, art. 413, art. 414, art. 415, art. 419 CPP, arts. 406-412 CPP, indícios suficientes de autoria, crime doloso contra a vida, homicídio, feminicídio. Aciona mesmo sem nomeação explícita quando o contexto revelar instrução do júri encerrada e necessidade de evitar que o réu vá a plenário."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/juri-pronuncia-defesa/SKILL.md"
"Penal"	"juri-quesitacao"	"Quesitação do Tribunal do Júri (arts. 482-491 CPP)"	"quesitacao"	"Use ao elaborar, conferir, impugnar ou estudar os QUESITOS do Tribunal do Júri (2ª fase / plenário) — a formulação, a ordem de votação e a impugnação dos quesitos submetidos ao Conselho de Sentença. Aciona com: quesitos, quesitação, questionário do júri, ordem dos quesitos, quesito genérico de absolvição, impugnação de quesitos, nulidade por quesitação, arts. 482 a 491 do CPP, art. 483 CPP (ordem e quesito do §2º), art. 484 (esclarecimento aos jurados), art. 490 (contradição nas respostas), votação dos quesitos, sala secreta. Aciona também quando o cenário descreve julgamento em plenário do júri, encerramento dos debates, leitura e votação do questionário, materialidade/autoria/desclassificação/causas de diminuição/qualificadoras como quesitos, em provas de OAB, concursos e prática forense. Use mesmo sem nomeação explícita quando o contexto revelar formulação ou votação de quesitos perante o Conselho de Sentença."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/juri-quesitacao/SKILL.md"
"Penal"	"justica-gratuita-isencao-custas-criminal"	"Justiça Gratuita e Isenção de Custas (processo penal)"	"gratuita isencao custas criminal"	"Use ao requerer justiça gratuita / assistência judiciária e isenção ou suspensão da exigibilidade das custas processuais penais para o réu pobre ou o querelante hipossuficiente, em qualquer fase do processo — no bojo da própria peça ou em petição incidental autônoma —, e ao recorrer da decisão que indefere o benefício. Aciona com: justiça gratuita, gratuidade da justiça, assistência judiciária, benefício da gratuidade, réu pobre, hipossuficiência, isenção de custas, isenção da taxa judiciária, suspensão da exigibilidade das custas, custas processuais penais, custas do querelante, art. 32 CPP, art. 261 CPP, art. 263 CPP, art. 804 CPP, art. 806 CPP, Lei 1.060/1950, art. 98 CPC, art. 99 CPC, art. 100 CPC, declaração de hipossuficiência, defensor dativo, honorários do dativo, multa processual criminal, condenação em custas, insolvência do condenado, prazo de exigibilidade da multa, não posso pagar custas, não tenho condições de arcar."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/justica-gratuita-isencao-custas-criminal/SKILL.md"
"Penal"	"levantamento-medidas-assecuratorias"	"Defesa Patrimonial contra Medidas Assecuratórias (CPP, arts. 125-144-A)"	"medidas assecuratorias"	"Use ao defender o patrimônio constrito por medidas assecuratórias (CPP, arts. 125-144-A) — embargos ao sequestro, pedido de levantamento, desbloqueio de contas e ativos financeiros, redução da constrição por desproporcionalidade e proteção de bens de terceiros de boa-fé. Aciona com: medidas assecuratórias, sequestro de bens, embargos ao sequestro, levantamento do sequestro, arresto, hipoteca legal, especialização de hipoteca, bloqueio de contas, bloqueio judicial, Sisbajud, Bacenjud, Renajud, CNIB, desbloqueio de valores, indisponibilidade de bens, constrição patrimonial, alienação antecipada, CPP 125, CPP 126, CPP 130, CPP 131, CPP 144-A, confisco por equivalente, CP 91 §2º, terceiro de boa-fé, embargos de terceiro, impenhorabilidade, bem de família, excesso de constrição, conta bloqueada."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/levantamento-medidas-assecuratorias/SKILL.md"
"Penal"	"liberacao-bens-lavagem"	"Liberação de Bens Constritos por Lavagem (Lei 9.613/98, art. 4º)"	"bens lavagem"	"Use ao pedir a liberação ou restituição de bens, direitos ou valores constritos em investigação ou ação penal por lavagem de dinheiro (Lei 9.613/98, art. 4º e §§) — regime especial de medidas assecuratórias sobre produto/proveito, liberação mediante prova da origem lícita e da titularidade de boa-fé (§2º), impugnação da alienação antecipada própria (art. 4º-A) e administração dos bens. Aciona com: liberação de bens na lavagem, restituição de bens bloqueados por lavagem, art. 4º da Lei 9.613, medidas assecuratórias na lavagem, sequestro por lavagem de dinheiro, bloqueio de contas em lavagem, comprovação de origem lícita, prova de licitude, ônus da prova invertido, alienação antecipada de bens, art. 4º-A, terceiro de boa-fé na lavagem, meação do cônjuge, administração de bens constritos, desbloqueio Sisbajud lavagem, liberação para honorários e subsistência, incidente patrimonial em apenso."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/liberacao-bens-lavagem/SKILL.md"
"Penal"	"liberdade-provisoria-relaxamento"	"Liberdade Provisória / Relaxamento (pedidos de soltura)"	"provisoria relaxamento"	"Use ao elaborar pedido de soltura no processo penal — relaxamento de prisão ilegal (CF 5º LXV), liberdade provisória (CPP 310/321), revogação de prisão preventiva (CPP 312/315/316) ou substituição por cautelares do art. 319. Aciona com: relaxamento, liberdade provisória, revogação de preventiva, alvará de soltura, excesso de prazo, medidas cautelares, fiança."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/liberdade-provisoria-relaxamento/SKILL.md"
"Penal"	"matriz-contradicoes-prova-oral"	"Matriz de Contradições da Prova Oral (mapear → classificar → converter em peça)"	"contradicoes prova oral"	"Use ao mapear, classificar e converter em argumento as contradições da prova oral — o método da matriz de contradições: declaração × declaração (delegacia vs. juízo, retratação e o valor do elemento do inquérito — art. 155 do CPP), declaração × prova material (laudo, ERB, câmeras, extratos) e declaração × realidade física (tempo, lugar, luz, distância), com classificação (essencial × periférica; interna × externa) e transporte do achado para memoriais, plenário do júri e apelação. Aciona com: matriz de contradições, quadro de contradições, mapa de contradições, cotejo de depoimentos, confronto de versões, testemunha mudou a versão, retratação em juízo, delegacia versus juízo, art. 155 do CPP, elementos informativos do inquérito, impeachment de testemunha, depoimento contra o laudo, ERB, câmeras de segurança, extratos e mensagens, contradição essencial, contradição periférica, contradição interna e externa, insuficiência probatória, in dubio pro reo, art. 386, VII, palavra da vítima isolada, prova oral frágil, valoração da prova oral, prequestionamento de contradição."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/matriz-contradicoes-prova-oral/SKILL.md"
"Penal"	"medida-seguranca-desinternacao"	"Medida de Segurança — Desinternação e Cessação de Periculosidade"	"seguranca desinternacao"	"Use ao elaborar os pedidos do internado em medida de segurança perante o Juízo da Execução — desinternação e liberação condicional (arts. 175 a 179 da LEP), exame de cessação de periculosidade (inclusive a antecipação do art. 176 da LEP), extinção pelo limite temporal (Súmula 527/STJ — máximo da pena abstrata; posição do STF pelo teto do art. 75 do CP), prescrição da medida de segurança, conversão da internação em tratamento ambulatorial e transferência/vaga em HCTP. Aciona com: medida de segurança, MS, desinternação, liberação condicional do inimputável, cessação de periculosidade, exame de cessação, laudo psiquiátrico, internação, tratamento ambulatorial, HCTP, hospital de custódia e tratamento psiquiátrico, manicômio judiciário, inimputável, semi-imputável, art. 26 CP, arts. 96 a 99 CP, art. 97 §§1º a 4º CP, arts. 171 a 179 LEP, Súmula 527 STJ, absolvição imprópria (art. 386, parágrafo único, III, CPP), periculosidade, desinternação progressiva, Lei 10.216/2001, luta antimanicomial, internado preso em cadeia comum aguardando vaga, medida de segurança sem prazo/perpétua."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/medida-seguranca-desinternacao/SKILL.md"
